url,label
https://www.apple.com/research/papers/view?id=4921,0
https://www.apple.com/pricing,0
http://www.apple.com/features,0
https://www.apple.com/blog/engineering-insights,0
https://www.apple.com/downloads/releases/stable,0
http://www.apple.com/terms,0
https://www.apple.com/privacy,0
https://www.amazon.com,0
http://www.amazon.com/,0
https://www.amazon.com/about,0
https://www.amazon.com/docs,0
http://www.amazon.com/documentation,0
https://www.amazon.com/faq,0
https://www.amazon.com/contact,0
http://www.amazon.com/search?q=machine+learning,0
https://www.amazon.com/wiki/Computer_science,0
https://www.amazon.com/help/article/1049,0
http://www.amazon.com/news/2024/05/tech-trends,0
https://www.amazon.com/explore,0
https://www.amazon.com/courses/computer-science,0
http://www.amazon.com/research/papers/view?id=4921,0
https://www.amazon.com/pricing,0
https://www.amazon.com/features,0
http://www.amazon.com/blog/engineering-insights,0
https://www.amazon.com/downloads/releases/stable,0
https://www.amazon.com/terms,0
http://www.amazon.com/privacy,0
https://www.mozilla.org,0
https://www.mozilla.org/,0
http://www.mozilla.org/about,0
https://www.mozilla.org/docs,0
https://www.mozilla.org/documentation,0
http://www.mozilla.org/faq,0
https://www.mozilla.org/contact,0
https://www.mozilla.org/search?q=machine+learning,0
http://www.mozilla.org/wiki/Computer_science,0
https://www.mozilla.org/help/article/1049,0
https://www.mozilla.org/news/2024/05/tech-trends,0
http://www.mozilla.org/explore,0
https://www.mozilla.org/courses/computer-science,0
https://www.mozilla.org/research/papers/view?id=4921,0
http://www.mozilla.org/pricing,0
https://www.mozilla.org/features,0
https://www.mozilla.org/blog/engineering-insights,0
http://www.mozilla.org/downloads/releases/stable,0
https://www.mozilla.org/terms,0
https://www.mozilla.org/privacy,0
http://www.apache.org,0
https://www.apache.org/,0
https://www.apache.org/about,0
http://www.apache.org/docs,0
https://www.apache.org/documentation,0
https://www.apache.org/faq,0
http://www.apache.org/contact,0
https://www.apache.org/search?q=machine+learning,0
https://www.apache.org/wiki/Computer_science,0
http://www.apache.org/help/article/1049,0
https://www.apache.org/news/2024/05/tech-trends,0
https://www.apache.org/explore,0
http://www.apache.org/courses/computer-science,0
https://www.apache.org/research/papers/view?id=4921,0
https://www.apache.org/pricing,0
http://www.apache.org/features,0
https://www.apache.org/blog/engineering-insights,0
https://www.apache.org/downloads/releases/stable,0
http://www.apache.org/terms,0
https://www.apache.org/privacy,0
http://192.168.1.105/login/verification/account.php,1
http://10.0.0.45/secure/update/billing-confirm.html,1
http://172.16.0.88/signin/security/auth.asp,1
http://192.168.0.12/paypal/verify_account/index.htm,1
http://192.168.10.15/appleid/auth/signin,1
http://192.168.1.1:8080/admin/session/login.php,1
http://10.1.1.250:9090/secure/bank/transfer,1
http://172.20.10.5/chase/online-banking/verify,1
http://192.168.100.55/wells-fargo/login/credentials,1
http://10.0.1.99/google-docs/share/document-login,1
https://bit.ly/3xVerifyAccountSecurity2024,1
http://tinyurl.com/paypal-account-urgent-restore,1
https://t.co/secure-login-appleid-verify99,1
http://is.gd/chase-bank-alert-update-account,1
https://cutt.ly/netflix-suspend-subscription-pay,1
http://shorturl.at/amaz0n-prime-renewal-billing,1
https://rb.gy/microsoft365-urgent-password-reset,1
http://tiny.cc/bankofamerica-auth-confirm,1
https://bl.ink/secure-doc-dropbox-sign-in,1
http://buff.ly/ebay-account-suspended-verify,1
http://www.g00gle.com.account-security.tk/verify,1
http://paypa1-security-center.com.xyz/login,1
http://amaz0n-orders-support.service-update.ga/auth,1
http://m1crosoft-office365-verify.ml/login.php,1
http://app1e-id-support.cloud-storage.gq/restore,1
http://faceb00k-security-team.top/checkpoint,1
http://netfl1x-billing-update.work/renew,1
http://chase-bank-sec-login.account-confirm.cf/signin,1
http://wellsfarg0-online-access.click/auth,1
http://dropb0x-secure-share.download/view,1
http://paypal.com.account.verification.urgent.security-notice.tk/auth,1
http://secure.login.apple.com.id.customer-service.ml/login,1
http://accounts.google.com.signin.security-challenge.ga/verify,1
http://signin.ebay.com.update.creditcard.billing.gq/login,1
http://auth.microsoft.com.password.reset.support-desk.top/action,1
http://secure.bankofamerica.com.online.banking.access.xyz/signin,1
http://portal.office.com.enterprise.mail.session.work/owa,1
http://login.yahoo.com.mail.inbox.access-denied.click/auth,1
http://update.netflix.com.payment.card-expired.stream/account,1
http://verify.instagram.com.badge.verification.help.icu/confirm,1
http://account-verification-service.top/login.php?user=urgent&auth=token&redirect=https://legit.com,1
http://client-billing-restore.xyz/update?session=92830192830192&token=sec992&status=suspended,1
http://secure-gateway-auth.work/verify?action=restore&account=unusual_activity&pin=required,1
http://mail-storage-quota.club/owa/auth.aspx?email=user%40company.com&action=upgrade,1
http://identity-management-portal.biz/confirm.php?ref=security_alert&urgent=true,1
http://user-credential-validation.link/auth?step=2&verify_phone=true&code=required,1
http://e-banking-auth-center.xyz/secure/pin?challenge=sms&acc=primary,1
http://helpdesk-it-support-ticket.info/resolve?ticket_id=8921&login=ldap,1
http://cloud-file-share-notice.top/download.php?file=invoice_urgent.pdf&auth=required,1
http://payment-processing-issue.cc/invoice/pay?inv=99281&amount=499.00&confirm=card,1
http://www.google.com@phishing-harvest-server.xyz/login.html,1
http://support.apple.com@credential-trap-service.top/signin,1
http://service.paypal.com@verify-identity-billing.ml/webapps/mpp,1
http://microsoft.com@cloud-auth-verification.ga/office365,1
http://chase.com@secure-banking-restore.cf/session/login,1
http://secure.verify.apple.account-check1.ml/webapps/verify?token=199182,1
http://192.168.2.14:8080/google/account/secure.html,1
http://amazon.com.update.portal-secure3.cf/session/auth/billing,1
http://chase-account-confirm-notice4.gq/auth/login.php?client=4,1
http://secure.banking.wells-fargo.account-check5.xyz/webapps/verify?token=599182,1
http://192.168.6.42:8080/netflix/account/billing.html,1
http://microsoft.com.confirm.portal-secure7.work/session/auth/login,1
http://instagram-suspend-verify-notice8.click/auth/login.php?client=8,1
http://secure.unlock.paypal.account-check9.stream/webapps/verify?token=999182,1
http://192.168.10.70:8080/apple/account/login.html,1
http://google.com.verify.portal-secure11.download/session/auth/account,1
http://amazon-secure-banking-notice12.tk/auth/login.php?client=12,1
http://secure.update.chase.account-check13.ml/webapps/verify?token=1399182,1
http://192.168.14.98:8080/wells-fargo/account/account.html,1
http://netflix.com.banking.portal-secure15.cf/session/auth/suspend,1
http://microsoft-billing-unlock-notice16.gq/auth/login.php?client=16,1
http://secure.confirm.instagram.account-check17.xyz/webapps/verify?token=1799182,1
http://192.168.18.126:8080/paypal/account/suspend.html,1
http://apple.com.unlock.portal-secure19.work/session/auth/secure,1
http://google-login-update-notice20.click/auth/login.php?client=20,1
http://secure.verify.amazon.account-check21.stream/webapps/verify?token=2199182,1
http://192.168.22.154:8080/chase/account/secure.html,1
http://wells-fargo.com.update.portal-secure23.download/session/auth/billing,1
http://netflix-account-confirm-notice24.tk/auth/login.php?client=24,1
http://secure.banking.microsoft.account-check25.ml/webapps/verify?token=2599182,1
http://192.168.26.182:8080/instagram/account/billing.html,1
http://paypal.com.confirm.portal-secure27.cf/session/auth/login,1
http://apple-suspend-verify-notice28.gq/auth/login.php?client=28,1
http://secure.unlock.google.account-check29.xyz/webapps/verify?token=2999182,1
http://192.168.30.210:8080/amazon/account/login.html,1
http://chase.com.verify.portal-secure31.work/session/auth/account,1
http://wells-fargo-secure-banking-notice32.click/auth/login.php?client=32,1
http://secure.update.netflix.account-check33.stream/webapps/verify?token=3399182,1
http://192.168.34.238:8080/microsoft/account/account.html,1
http://instagram.com.banking.portal-secure35.download/session/auth/suspend,1
http://paypal-billing-unlock-notice36.tk/auth/login.php?client=36,1
http://secure.confirm.apple.account-check37.ml/webapps/verify?token=3799182,1
http://192.168.38.16:8080/google/account/suspend.html,1
http://amazon.com.unlock.portal-secure39.cf/session/auth/secure,1
http://chase-login-update-notice40.gq/auth/login.php?client=40,1
http://secure.verify.wells-fargo.account-check41.xyz/webapps/verify?token=4199182,1
http://192.168.42.44:8080/netflix/account/secure.html,1
http://microsoft.com.update.portal-secure43.work/session/auth/billing,1
http://instagram-account-confirm-notice44.click/auth/login.php?client=44,1
http://secure.banking.paypal.account-check45.stream/webapps/verify?token=4599182,1
http://192.168.46.72:8080/apple/account/billing.html,1
http://google.com.confirm.portal-secure47.download/session/auth/login,1
http://amazon-suspend-verify-notice48.tk/auth/login.php?client=48,1
http://secure.unlock.chase.account-check49.ml/webapps/verify?token=4999182,1
http://192.168.50.100:8080/wells-fargo/account/login.html,1
http://netflix.com.verify.portal-secure51.cf/session/auth/account,1
http://microsoft-secure-banking-notice52.gq/auth/login.php?client=52,1
http://secure.update.instagram.account-check53.xyz/webapps/verify?token=5399182,1
http://192.168.54.128:8080/paypal/account/account.html,1
http://apple.com.banking.portal-secure55.work/session/auth/suspend,1
http://google-billing-unlock-notice56.click/auth/login.php?client=56,1
http://secure.confirm.amazon.account-check57.stream/webapps/verify?token=5799182,1
http://192.168.58.156:8080/chase/account/suspend.html,1
http://wells-fargo.com.unlock.portal-secure59.download/session/auth/secure,1
http://netflix-login-update-notice60.tk/auth/login.php?client=60,1
http://secure.verify.microsoft.account-check61.ml/webapps/verify?token=6199182,1
http://192.168.62.184:8080/instagram/account/secure.html,1
http://paypal.com.update.portal-secure63.cf/session/auth/billing,1
http://apple-account-confirm-notice64.gq/auth/login.php?client=64,1
http://secure.banking.google.account-check65.xyz/webapps/verify?token=6599182,1
http://192.168.66.212:8080/amazon/account/billing.html,1
http://chase.com.confirm.portal-secure67.work/session/auth/login,1
http://wells-fargo-suspend-verify-notice68.click/auth/login.php?client=68,1
http://secure.unlock.netflix.account-check69.stream/webapps/verify?token=6999182,1
http://192.168.70.240:8080/microsoft/account/login.html,1
http://instagram.com.verify.portal-secure71.download/session/auth/account,1
http://paypal-secure-banking-notice72.tk/auth/login.php?client=72,1
http://secure.update.apple.account-check73.ml/webapps/verify?token=7399182,1
http://192.168.74.18:8080/google/account/account.html,1
http://amazon.com.banking.portal-secure75.cf/session/auth/suspend,1
http://chase-billing-unlock-notice76.gq/auth/login.php?client=76,1
http://secure.confirm.wells-fargo.account-check77.xyz/webapps/verify?token=7799182,1
http://192.168.78.46:8080/netflix/account/suspend.html,1
http://microsoft.com.unlock.portal-secure79.work/session/auth/secure,1
http://instagram-login-update-notice80.click/auth/login.php?client=80,1
http://secure.verify.paypal.account-check81.stream/webapps/verify?token=8199182,1
http://192.168.82.74:8080/apple/account/secure.html,1
http://google.com.update.portal-secure83.download/session/auth/billing,1
http://amazon-account-confirm-notice84.tk/auth/login.php?client=84,1
http://secure.banking.chase.account-check85.ml/webapps/verify?token=8599182,1
http://192.168.86.102:8080/wells-fargo/account/billing.html,1
http://netflix.com.confirm.portal-secure87.cf/session/auth/login,1
http://microsoft-suspend-verify-notice88.gq/auth/login.php?client=88,1
http://secure.unlock.instagram.account-check89.xyz/webapps/verify?token=8999182,1
http://192.168.90.130:8080/paypal/account/login.html,1
http://apple.com.verify.portal-secure91.work/session/auth/account,1
http://google-secure-banking-notice92.click/auth/login.php?client=92,1
http://secure.update.amazon.account-check93.stream/webapps/verify?token=9399182,1
http://192.168.94.158:8080/chase/account/account.html,1
http://wells-fargo.com.banking.portal-secure95.download/session/auth/suspend,1
http://netflix-billing-unlock-notice96.tk/auth/login.php?client=96,1
http://secure.confirm.microsoft.account-check97.ml/webapps/verify?token=9799182,1
http://192.168.98.186:8080/instagram/account/suspend.html,1
http://paypal.com.unlock.portal-secure99.cf/session/auth/secure,1
http://apple-login-update-notice100.gq/auth/login.php?client=100,1
http://secure.verify.google.account-check101.xyz/webapps/verify?token=10199182,1
http://192.168.102.214:8080/amazon/account/secure.html,1
http://chase.com.update.portal-secure103.work/session/auth/billing,1
http://wells-fargo-account-confirm-notice104.click/auth/login.php?client=104,1
http://secure.banking.netflix.account-check105.stream/webapps/verify?token=10599182,1
http://192.168.106.242:8080/microsoft/account/billing.html,1
http://instagram.com.confirm.portal-secure107.download/session/auth/login,1
http://paypal-suspend-verify-notice108.tk/auth/login.php?client=108,1
http://secure.unlock.apple.account-check109.ml/webapps/verify?token=10999182,1
http://192.168.110.20:8080/google/account/login.html,1
http://amazon.com.verify.portal-secure111.cf/session/auth/account,1
http://chase-secure-banking-notice112.gq/auth/login.php?client=112,1
http://secure.update.wells-fargo.account-check113.xyz/webapps/verify?token=11399182,1
http://192.168.114.48:8080/netflix/account/account.html,1
http://microsoft.com.banking.portal-secure115.work/session/auth/suspend,1
http://instagram-billing-unlock-notice116.click/auth/login.php?client=116,1
http://secure.confirm.paypal.account-check117.stream/webapps/verify?token=11799182,1
http://192.168.118.76:8080/apple/account/suspend.html,1
http://google.com.unlock.portal-secure119.download/session/auth/secure,1
http://amazon-login-update-notice120.tk/auth/login.php?client=120,1
http://secure.verify.chase.account-check121.ml/webapps/verify?token=12199182,1
http://192.168.122.104:8080/wells-fargo/account/secure.html,1
http://netflix.com.update.portal-secure123.cf/session/auth/billing,1
http://microsoft-account-confirm-notice124.gq/auth/login.php?client=124,1
http://secure.banking.instagram.account-check125.xyz/webapps/verify?token=12599182,1
http://192.168.126.132:8080/paypal/account/billing.html,1
http://apple.com.confirm.portal-secure127.work/session/auth/login,1
http://google-suspend-verify-notice128.click/auth/login.php?client=128,1
http://secure.unlock.amazon.account-check129.stream/webapps/verify?token=12999182,1
http://192.168.130.160:8080/chase/account/login.html,1
http://wells-fargo.com.verify.portal-secure131.download/session/auth/account,1
http://netflix-secure-banking-notice132.tk/auth/login.php?client=132,1
http://secure.update.microsoft.account-check133.ml/webapps/verify?token=13399182,1
http://192.168.134.188:8080/instagram/account/account.html,1
http://paypal.com.banking.portal-secure135.cf/session/auth/suspend,1
http://apple-billing-unlock-notice136.gq/auth/login.php?client=136,1
http://secure.confirm.google.account-check137.xyz/webapps/verify?token=13799182,1
http://192.168.138.216:8080/amazon/account/suspend.html,1
http://chase.com.unlock.portal-secure139.work/session/auth/secure,1
http://wells-fargo-login-update-notice140.click/auth/login.php?client=140,1
http://secure.verify.netflix.account-check141.stream/webapps/verify?token=14199182,1
http://192.168.142.244:8080/microsoft/account/secure.html,1
http://instagram.com.update.portal-secure143.download/session/auth/billing,1
http://paypal-account-confirm-notice144.tk/auth/login.php?client=144,1
http://secure.banking.apple.account-check145.ml/webapps/verify?token=14599182,1
